R	0.01.45	12,2
R	0.01.47	14,7
R	0.01.50	14,2
R	0.01.52	15,8
R	0.01.55	16,3
R	0.01.57	17,7
R	0.02.00	12
R	0.02.02	24
R	0.02.05	19,5
R	0.02.08	15,7
R	0.02.11	22,6
R	0.02.14	19,9
R	0.02.15	17,6
R	0.02.18	20,2
R	0.02.20	18,3
R	0.02.22	15,8
R	0.02.26	13,6
R	0.02.29	20,5
R	0.02.31	17,5
R	0.02.34	12,2
R	0.02.37	9,1
R	0.02.38	10,6
R	0.02.41	5,3
R	0.02.45	7,8
R	0.02.50	8,1
R	0.02.51	15,9
R	0.02.54	16,7
R	0.02.57	17
R	0.02.59	9,2
R	0.03.02	13
R	0.03.05	22,2
R	0.03.08	14,7
R	0.03.11	21,8
R	0.03.14	15,6
R	0.03.17	12,8
R	0.03.20	14,8
R	0.03.22	17,4
R	0.03.25	19,8
R	0.03.27	10,7
R	0.03.30	10,6
R	0.03.33	15
R	0.03.36	11,1
R	0.03.37	7,2
R	0.03.40	8,8
R	0.03.44	9,2
R	0.03.46	10,5
R	0.03.48	15,4
R	0.03.49	20
R	0.03.52	15
R	0.03.55	12,1
R	0.03.57	30,9
